dfp	nean	pnian	nvc	nnm	nnmp	vcp	njf	nsf	we	class
0.16921473422000002	0	1	40	0	0.0	1.0	0	0	5.008775	0
2.0571010962200003	0	1	1860	4004	0.147825444879	1.0	0	0	5.123615	0
0.302656404301	1	0	507	100	0.0205507603781	0.0	1	2	7.29686875	1
0.101983886018	1	1	2160	265	0.016621714859200002	1.04	1	15	7.760361124249999	1
0.0039811695849	1	0	5	6	0.272727272727	0.0	1	2	7.24961875	1
0.423100483802	1	0	5202	3603	0.0395738371135	0.967741935484	0	4	6.7140020625	0
0.00183290285194	1	0	6	17	0.253731343284	0.14285714285700002	1	9	7.6840034072300005	1
2.1595088313599997	1	0	394	0	0.0	1.0	0	0	5.690455	1
0.6215467302359999	1	1	2485	3001	0.10840979697999999	1.0	0	7	5.3836099375	0
1.62985446033	0	1	2341	2032	0.0599622285175	1.0	0	0	6.3782760000000005	0
0.7748438828700001	1	0	236	27	0.015323496027200002	0.0	0	11	7.096719881960001	1
2.4642857142900003	0	1	524	210	0.036414080110999995	1.0	0	0	5.2513760000000005	0
1.9286633007599998	0	1	236	72	0.04321728691480001	1.0	0	0	5.625966	0
0.42812380371799996	1	0	351	10	0.0034928396786599995	1.0	1	3	7.61349875	1
0.518892738836	1	1	4258	3205	0.056287319986	1.0	0	22	7.00133082175	0
1.3278678024700001	0	1	2145	2363	0.0686898636668	1.0	0	0	6.25413	0
0.000515246088952	1	0	5	17	0.261538461538	0.0	1	5	7.6824905625	1
2.3893016120099997	0	1	1274	0	0.0	1.0	0	0	4.3214879999999996	0
0.5376060575330001	1	0	251	585	0.240147783251	1.0	0	5	6.100164875	1
0.104802473573	1	0	962	1758	0.121149472814	1.0	0	45	7.30692697236	0
0.459408987662	1	1	12	17	0.14285714285700002	0.0	1	5	7.53494878125	1
0.837153310896	1	0	2242	3996	0.126192130361	1.0	0	3	7.342494	1
1.9816069883900003	1	1	6938	3576	0.0412333095035	1.0	0	0	6.487124	0
1.30162593123	1	0	825	660	0.049661399548500004	0.5	0	0	5.2406489999999994	1
0.000107957579868	1	0	1	2	0.4	0.0	0	24	7.812698146950001	1
0.00013289282211299998	1	0	1	2	0.5	0.0	0	13	7.74565894116	1
1.2931207955500001	1	1	2840	570	0.0165596583481	1.0	0	0	6.184949	0
1.4569448444100002	1	0	1733	720	0.0309225219035	1.0	0	0	5.229132	1
0.304272575865	0	1	114	32	0.037296037296	1.0	0	0	5.178272	0
0.527206758367	1	1	1038	280	0.024167098222	1.0	0	0	5.810353	0
1.3183984476100001	0	1	2378	2788	0.0718001545197	1.0	0	0	6.27261	0
0.36889241555200003	1	0	507	107	0.021989313604599995	0.0	1	2	7.296580625	1
0.0036745816797	1	0	7	17	0.191011235955	0.0322580645161	1	6	7.71568582031	1
0.15529774025499998	1	0	195	111	0.0580847723705	1.0	0	3	7.171028999999999	1
0.816855075716	0	1	748	104	0.014617006324700001	1.0	0	0	5.788443	0
0.30347364094900003	1	0	507	100	0.0205507603781	0.0	1	2	7.295952499999999	1
1.9091740775	0	1	1263	528	0.026792510275500003	1.0	0	0	6.212809	0
0.004098449503610001	1	0	4	14	0.35	0.0	2	3	7.50788140625	1
0.461536269361	1	0	507	6	0.0011023332720899999	0.95	0	3	7.173428625	1
0.6094130533869999	1	1	11	11	0.118279569892	0.0	0	5	7.1745715625	1
1.8007376420599996	0	1	3030	2584	0.0585569253082	1.0	0	0	6.402223	0
1.3438825000799999	1	0	2584	2565	0.08027666499750001	1.0	0	0	6.221587	0
2.11686341557	1	0	394	22	0.0075034106412	1.0	0	0	5.689954	1
0.00251824295321	1	0	5	6	0.272727272727	0.0	1	2	7.250003125	1
0.00101244075338	1	0	3	13	0.433333333333	0.0	2	3	7.48112359375	1
0.015653695691200002	0	1	20	0	0.0	1.0	0	0	4.793605	0
2.2569280867900003	0	1	120	3	0.00222386953299	1.0	0	0	4.9294519999999995	0
0.7878006621160001	0	1	42	30	0.0649350649351	1.0	0	0	5.171958	0
0.238968753061	1	0	507	100	0.0205507603781	0.0	1	2	7.295684	1
0.00477675364499	0	1	52	30	0.061475409836099996	1.0	0	0	5.703343	0
2.1218773642	0	1	1956	1358	0.0480350889604	1.0	0	0	5.403044	0
1.4501555217500002	0	1	1400	1944	0.0883074407195	1.0	0	0	6.2227190000000006	0
0.04675922651409999	1	0	34	7	0.0334928229665	0.0	1	4	7.390146875	1
0.041503907997199996	0	1	1351	539	0.0263235006837	1.0	0	0	6.228877	0
0.000479795701314	1	0	16	1	0.023255813953499998	0.0	1	23	7.8643442851800005	1
0.608337917554	1	1	2355	1750	0.0655627154204	1.0	0	0	6.03915	0
0.7047696647470001	0	1	107	4	0.00790513833992	1.0	0	0	5.968291000000001	0
0.147994048444	0	1	42	0	0.0	1.0	0	0	5.121714	0
1.5830212209299999	0	1	1675	1776	0.0650740143632	1.0	0	0	5.19601	0
0.0406017703019	1	1	372	1040	0.20496649586100002	1.0	0	0	5.676158	0
1.38265195206	0	1	4696	3103	0.055845511482300006	1.0	0	5	6.32729575	0
0.723512876022	1	1	33	0	0.0	1.0	0	0	5.038836	0
0.0516502565846	0	1	847	960	0.07160438576860001	1.0	0	138	7.345141828019999	0
2.07486817329	1	0	2113	936	0.0345974717232	1.0	0	0	5.09362	1
0.0531972928044	1	0	2	55	0.7971014492749999	0.0	0	9	7.8047704707	1
2.1294403263	0	1	2233	1272	0.0390591414359	1.0	0	0	6.357724	0
1.05371042116	1	1	1348	2460	0.179824561404	1.0	0	0	6.26834	0
1.3316077553299999	1	0	147	12	0.0103092783505	0.0	0	3	6.4700035625	1
0.810074506265	1	0	1103	5539	0.416497481014	1.0	0	5	6.0943978125	1
0.020419261634200003	0	1	19	0	0.0	1.0	0	0	4.803276	0
1.71780816431	0	1	924	4	0.000724375226367	0.909090909091	0	0	6.221143	0
2.24712732263	1	0	439	0	0.0	1.0	0	0	5.726488	1
2.1805280442700004	1	1	309	184	0.06384455239419999	0.6	0	0	5.119587	0
0.070386280006	1	0	2	3	0.2	0.0	0	3	6.3947999375	1
1.6229463080500002	1	1	5728	2000	0.026232260433900003	1.0	0	0	6.404485	0
0.0121987093795	1	0	8	19	0.20430107526900002	0.6	1	7	7.656599125	1
0.6846746907760001	0	1	20	0	0.0	1.0	0	0	5.513184	0
0.000667547359593	1	1	2	3	0.25	0.0	0	10	7.25300943262	1
0.18626837084399997	1	0	7	100	0.787401574803	0.0046511627907	0	44	7.961343846849999	1
0.000383194119691	1	0	2	3	0.25	0.0	1	8	7.55115221094	1
1.77701759473	1	1	4356	6102	0.09547652203849999	1.0	1	0	6.970751	0
0.210018526934	0	1	10	0	0.0	1.0	0	0	4.564099	0
0.518053423469	1	1	4077	2183	0.0496610400837	0.875	0	19	7.0701694667799995	1
0.500326920222	1	0	140	12	0.0106761565836	0.0	0	25	7.419119784289999	1
0.0038485688134699994	1	0	5	6	0.272727272727	0.0	1	2	7.24880125	1
0.00645386769582	0	1	90	43	0.0730050933786	1.0	0	11	6.9607098574199995	0
0.0733199844626	1	1	1690	213	0.0100386464323	1.0	10	13	7.720682292929999	1
0.09341093784320001	1	0	7	34	0.5573770491800001	0.0434782608696	0	7	7.85696825	1
6.35065465575e-05	1	0	3	13	0.433333333333	0.0	4	53	7.922638585820001	1
0.00029452237324500004	1	0	2	3	0.375	0.0	0	6	6.8080361875	1
0.0026456478920599998	1	0	5	6	0.272727272727	0.0	2	8	7.733617842769999	1
0.24855536090500002	1	0	127	12	0.012917115177599999	0.0	0	29	7.312367315510001	1
0.20054385420899998	1	0	1	70	0.875	0.0	5	19	7.987319715860001	1
0.00384833078652	1	0	5	6	0.272727272727	0.0	1	2	7.24923375	1
0.141067226546	1	1	1612	806	0.0296956746003	0.8181818181820001	0	42	7.035972468200001	0
0.007297165395109999	1	0	53	22	0.06470588235290001	0.2	0	2	6.4827015	1
1.29274711	1	0	125	12	0.0131147540984	0.0	0	3	6.890382000000001	1
0.0567779857708	1	0	46	14	0.04794520547949999	0.0	1	4	7.40030796875	1
0.709450103416	1	0	1178	912	0.0815231965674	1.0	0	0	5.90696	1
0.214114973212	1	0	507	100	0.0205507603781	0.0	1	2	7.288391875	1
1.9144967153	0	1	2476	672	0.022215610433400004	1.0	0	0	5.213595	0
0.36279720504600005	0	1	48	0	0.0	1.0	0	0	5.599083	0
0.00398187213924	1	0	5	6	0.272727272727	0.0	1	2	7.249699000000001	1
0.16047805622300002	0	1	1820	682	0.028743625405700003	1.0	0	3	7.1427125	0
0.0477868828967	1	0	133	12	0.0109689213894	0.0	1	8	7.76366467578	1
0.000253882517464	1	0	2	3	0.25	0.0	1	11	7.739303830810001	1
1.07768055644	1	0	2484	1026	0.0336128947713	1.0	0	3	7.36676525	1
0.311604389149	0	1	28	0	0.0	1.0	0	0	5.243739	0
2.07149794644	0	1	2230	1017	0.0311523616982	1.0	0	0	5.14479	0
1.82850079588	0	1	5097	1900	0.029245617005599998	1.0	0	0	6.3854120000000005	0
0.46582604453299997	1	1	323	36	0.013353115726999999	1.125	0	0	6.217257	0
0.000233023800052	1	0	2	3	0.25	0.0	1	26	7.66284086103	1
0.429909407246	1	1	8384	737	0.00846834424911	0.7717391304350001	0	8	6.856357019530001	0
0.005151704207270001	1	0	4	14	0.35	0.0	2	3	7.50754265625	1
1.1237660484999998	1	1	91	0	0.0	1.0	0	0	5.04756	0
0.00260662195234	1	0	5	6	0.272727272727	0.0	3	8	7.86329446533	1
0.06530104423359999	1	1	184	23	0.00634482758621	1.0	0	12	6.75268308594	0
1.0249446166	0	1	972	702	0.04260484311459999	1.0	0	0	6.244983	0
0.14679261280300002	1	0	124	12	0.0131868131868	0.0	1	9	7.49603725513	1
0.1157385036	1	0	412	81	0.0274855785545	1.0	1	7	7.72789509375	1
0.19268113456799998	0	1	2238	830	0.029115655803799996	1.0	0	0	5.150359	0
0.0215960689183	0	1	49	10	0.0555555555556	0.8	0	4	6.950416625	0
2.2339786344	0	1	882	1540	0.112795722552	1.0	0	0	5.177379	0
0.851907774902	0	1	587	459	0.0673712021136	1.0	0	0	5.986147	0
1.10411377656	0	1	1437	646	0.041736658483000004	1.0	0	0	5.982529	0
0.613053640322	0	1	317	0	0.0	1.0	0	0	6.22644	0
0.387707169711	0	1	38	0	0.0	1.0	0	0	5.649987	0
0.27357108926999996	1	0	507	100	0.0205507603781	0.0	1	2	7.296201125	1
0.7203587565690001	1	0	7	66	0.709677419355	0.0384615384615	0	6	7.772793640630001	1
0.7765271793880001	1	1	4478	7798	0.12425705499000002	1.0	0	4	6.6344150625	0
0.7116674117120001	0	1	27	0	0.0	1.0	0	0	4.757855999999999	0
0.215853505273	1	0	5	245	0.9210526315790001	0.0	0	13	7.7592619228499995	1
0.596943572763	1	0	290	46	0.018131651557	0.0	0	26	6.9412200751399995	1
0.00156031851532	1	0	3	15	0.34090909090899996	0.0	1	8	7.36472862891	1
1.11443382793	1	0	4314	3431	0.0995156191084	1.0	0	0	6.134494	0
1.35573054549	1	1	1001	456	0.0419850842464	1.0	0	0	6.180238	0
1.41439289285	0	1	424	60	0.0167457437901	1.0	0	0	6.207298000000001	0
0.00898898103667	1	1	6	17	0.24637681159400002	0.07407407407410001	1	4	7.646483375	1
1.0291413033299999	1	1	502	455	0.07288162742269999	1.0	0	0	6.101852	0
0.0011171272746	1	1	2	3	0.25	0.0	0	9	7.0558237343800005	1
0.168435609334	0	1	10	0	0.0	1.0	0	0	4.487722	0
1.44700897833	1	0	4020	1936	0.0382314026738	1.0	0	0	6.381531	0
1.32140671703	0	1	2307	4340	0.12225007746300001	1.0	0	0	6.260086	0
1.22905611588	1	1	4147	2480	0.0443673184607	1.0	0	0	6.329445	0
0.0026639336296999994	1	0	5	6	0.272727272727	0.0	2	8	7.733609711910001	1
0.461693791643	1	0	3	127	0.881944444444	0.0	0	14	7.60786863037	1
0.6314135439999999	1	0	127	12	0.012917115177599999	0.0	0	6	7.16349434766	1
0.267009257532	1	0	231	23	0.013264129181099999	0.0	0	27	7.08638066656	1
1.4947223221500001	1	1	3354	1908	0.04327217472159999	0.8125	0	0	6.247573	0
0.0017146740079700001	1	0	3	13	0.382352941176	0.0	1	28	7.41898123597	1
0.00796587742188	1	0	4	14	0.35	0.0	2	9	7.71966431543	1
0.41242743448299996	0	1	25	12	0.0422535211268	1.0	0	0	5.356679	0
0.659313006055	0	1	752	840	0.06949615289149999	1.0	0	0	5.962724	0
0.865072383135	1	1	1974	2400	0.126709255055	1.0	0	0	6.308878	0
0.000211811573086	1	0	2	3	0.375	0.0	0	2	5.98095525	1
1.8107342338499999	0	1	567	70	0.0117351215423	1.1	0	0	5.132503	0
0.17341631346900002	1	0	5441	2191	0.043205616138500005	1.0	6	23	7.716517473310001	1
0.0038487635846999996	1	0	5	6	0.272727272727	0.0	1	2	7.24950425	1
1.9501697787299999	1	0	1292	319	0.029547980733599998	0.529411764706	0	3	5.93526875	1
0.119697434475	1	0	2	27	0.658536585366	0.0	0	5	7.74253553125	1
0.0155050215658	1	1	114	46	0.061744966442999996	0.14285714285700002	1	7	7.73917371875	1
1.64280838356	1	1	4273	1716	0.0283636363636	1.0	0	0	6.411772	0
0.5449711346720001	1	0	128	14	0.014973262032099999	0.0	0	15	7.3050900935000005	1
0.35522505564499995	1	0	5	91	0.8125	0.0	0	16	7.66961879724	1
0.268217469414	1	0	147	12	0.0103092783505	0.0	0	17	7.80310152272	1
0.00029932919351700004	1	0	3	5	0.227272727273	0.0	1	47	7.61558949245	1
2.40743784434	0	1	599	944	0.14574648757099998	1.0	0	0	5.265771	0
1.84983649925	0	1	1551	1479	0.0621350249968	1.0	0	0	5.08598	0
0.915084215289	1	1	1671	744	0.046465151136600005	1.0	0	14	6.1825397000099995	0
0.524555406067	1	0	231	23	0.013264129181099999	0.0	1	15	7.41680597387	1
1.90194268324	0	1	1659	476	0.0216324304672	1.0	0	0	5.229675	0
1.8744171815200001	0	1	1631	3784	0.155196456402	1.0	0	0	5.084434	0
0.684650605175	1	1	6364	2534	0.0327352116679	1.0	0	5	6.74191115625	0
0.0036913083470900003	1	0	5	6	0.272727272727	0.0	1	2	7.248971125	1
0.0008071301784820001	1	0	2	3	0.25	0.0	0	7	7.08614725781	1
1.18976509762	0	1	1344	3510	0.166445371775	1.0	0	0	6.194551000000001	0
1.7436380070599997	0	1	1407	3280	0.147981051207	1.0	0	0	5.105196	0
0.595975119701	0	1	1465	646	0.0424860243341	1.0	0	0	5.917232	0
0.875086457325	0	1	42	0	0.0	1.125	0	0	5.534487	0
0.8570617892919999	0	1	55	11	0.0282776349614	1.0	0	0	4.972969	0
0.494897138147	1	0	2476	15	0.000605449041372	0.980392156863	0	12	6.61555092114	0
0.224123762637	0	1	40	0	0.0	1.0	0	0	4.883157	0
0.300374017699	0	1	81	14	0.0282258064516	1.16666666667	0	0	5.697843	0
0.0026456478920599998	1	0	5	6	0.272727272727	0.0	2	8	7.733617842769999	1
0.259894321516	1	1	771	390	0.059880239521	1.0	0	0	4.4984269999999995	0
1.56960993085	0	1	3875	2530	0.0421273478087	1.0	0	0	6.359081	0
0.160968440731	1	0	2	97	0.8738738738740001	0.0	0	23	7.83868329147	1
0.546670363238	1	1	11	11	0.118279569892	0.0	0	5	7.1733145625	1
0.7281089002079999	1	0	2	15	0.51724137931	0.0	0	5	7.59600065625	1
1.3985247365	0	1	68	0	0.0	1.0	0	0	4.129198000000001	0
1.10855584668	1	1	7196	2304	0.0296612896997	1.0	0	0	6.332582	0
0.458105734941	0	1	34	0	0.0	1.0	0	0	5.6643300000000005	0
0.7755982473880001	0	1	109	0	0.0	1.0	0	0	5.0507	0
0.0016765582587699999	0	1	37	0	0.0	1.0	0	0	5.697344	0
0.829091132426	0	1	4160	1914	0.0348830851665	1.0	0	0	6.349116	0
0.11094954983300001	1	0	507	107	0.021989313604599995	0.0	1	2	7.293450875	1
1.7580105019	0	1	2591	2970	0.0691695002096	1.0	0	0	6.358141000000001	0
0.276599720266	1	0	507	93	0.0191122071517	0.0	1	2	7.295975500000001	1
1.7729369464700002	0	1	1439	828	0.0395944912012	1.0	0	0	5.089329	0
0.000906283587242	1	1	2	3	0.25	0.0	0	6	7.034789171869999	1
0.305890009762	0	1	11	0	0.0	1.0	0	0	4.958514	0
1.22828825745	0	1	4458	6880	0.0999259270018	1.0	0	0	6.191568	0
0.00398123391106	1	0	5	6	0.272727272727	0.0	1	2	7.249636	1
1.8011913526299999	1	1	6597	1182	0.017186727542400002	1.0	0	0	6.371448	0
0.00398185109518	1	0	4	14	0.35	0.0	2	3	7.50052965625	1
0.353468306809	1	0	128	14	0.014973262032099999	0.0	0	9	7.26420059229	1
0.128822603269	1	0	84	27	0.0419254658385	0.0	1	3	7.657170125	1
0.271546199399	1	1	1218	425	0.028821375288200002	0.261904761905	0	23	7.15006361977	1
0.375137013768	1	1	11	11	0.118279569892	0.0	0	5	7.0308575625	1
1.23756814787	1	0	147	12	0.0103092783505	0.0	0	4	6.542702046880001	1
0.538285935384	0	1	8	13	0.07386363636360001	1.0	0	0	5.165341000000001	0
1.57270529564	0	1	2701	2160	0.0556945053245	1.0	0	0	6.265987	0
1.07421306341	1	0	140	12	0.0106761565836	0.0	0	3	7.03124940625	1
1.91494568461	0	1	144	0	0.0	1.0	0	0	5.68696	0
1.9242887801700002	0	1	4429	5704	0.10269520911699999	1.0	0	0	6.357001	0
0.49191125470799996	1	0	128	14	0.014973262032099999	0.0	0	35	7.276268613610001	1
2.30132059646	0	1	3368	980	0.0382648080903	1.0	0	0	6.419543	0
1.4927954833700001	1	1	6376	3382	0.0467986771279	1.0	0	0	6.305429	0
0.487401022644	1	0	290	28	0.011036657469500001	0.0	0	15	7.227509186919999	1
1.1852056743200001	0	1	56	1	0.00355871886121	0.8	0	0	4.704579	0
1.4177667187099998	1	1	3739	1256	0.026916977412000002	1.0	0	0	6.274394999999999	0
1.1951290752700001	0	1	2140	966	0.0281542362508	1.0	0	0	6.252008999999999	0
0.0017313899108900002	1	0	3	5	0.227272727273	0.0	1	20	7.47980100093	1
0.0797856233071	0	1	2202	2074	0.0747306597485	1.0	0	0	6.134580000000001	0
0.8782263111130001	1	1	2441	546	0.0190802348337	1.0	0	0	6.056158	0
0.7157021089650001	1	0	1440	504	0.0386206896552	0.9705882352940001	0	0	6.282405000000001	0
0.161987785232	0	1	710	495	0.04469525959369999	1.0	0	0	5.857179	0
1.9855895267700001	0	1	1634	2077	0.0962331464579	1.0	0	0	5.053031	0
0.0014297276046400002	1	0	2	3	0.25	0.0	0	8	6.89085743359	1
0.214809132449	1	0	395	1034	0.20876236624299999	1.0	0	0	5.8312230000000005	1
0.16035247679	1	0	5669	1550	0.037168481127999996	0.9523809523810001	0	14	7.993637837889999	0
0.493116822773	1	0	830	2316	0.173978365385	0.5	0	3	7.339674625	1
0.43169747185	0	1	16	0	0.0	1.0	0	0	5.241433	0
1.89573273396	0	1	2145	560	0.0264725347452	1.0	0	0	6.299421	0
0.934206117358	1	0	3461	1914	0.0389008576887	1.0	0	0	6.2938279999999995	0
1.09876518044	1	0	140	12	0.0106761565836	0.0	0	3	7.09638265625	1
1.9697987727500001	0	1	248	250	0.111607142857	1.0	0	0	4.207455	0
0.0321598071172	0	1	121	40	0.03108003108	1.0	0	0	5.723548	0
0.567782636748	0	1	14	0	0.0	1.0	0	0	5.119039	0
0.000111738787271	1	0	1	2	0.4	0.0	0	23	7.937178141689999	1
0.869652838171	0	1	1149	2304	0.130338858404	1.0	0	0	4.202964	0
1.85375482557	1	0	1089	2898	0.171357615894	1.0	0	0	5.226914	0
1.6625290694400001	0	1	3045	4950	0.0976832300588	1.0	0	0	6.370818	0
0.0016427369418699999	1	0	3	15	0.34090909090899996	0.0	1	3	6.953922375	1
0.000508771351749	1	0	3	5	0.227272727273	0.0	2	3	7.4605300625	1
0.749146387439	0	1	728	966	0.10916487738700001	1.0	0	3	6.6950447968699995	1
0.00266055991673	1	0	5	6	0.272727272727	0.0	2	8	7.73370939746	1
0.848639606078	0	1	2008	760	0.029300639987699998	1.0	0	0	5.1483099999999995	0
0.013576695094899999	1	0	6	16	0.24615384615400002	0.0909090909091	1	4	7.745225125	1
0.225742133036	1	0	507	100	0.0205507603781	0.0	1	2	7.294997875	1
1.66645390851	0	1	2376	1079	0.0371058151931	1.0	0	0	6.300108	0
0.0153555239845	1	0	4	14	0.35	0.0	2	3	7.50614365625	1
1.08690432818	0	1	1766	0	0.0	1.0	0	0	6.283286	0
0.000128008394822	1	0	1	2	0.4	0.0	0	16	7.524927159700001	1
0.992548555784	0	1	3022	492	0.0132258064516	1.0	0	0	6.248244000000001	0
1.53509192366	1	1	4281	4266	0.0679688993691	1.0	0	0	6.390562	0
0.00010354878298200002	1	0	1	2	0.4	0.0	0	10	7.5922447773399995	1
0.0024668248126	1	0	7	16	0.21333333333299997	0.14285714285700002	1	6	7.75006678906	1
1.28889908296	1	1	5235	5148	0.0838805337852	1.0	0	0	6.324663	0
1.4877585153200001	1	1	3322	2310	0.0567497850387	1.0	0	0	6.235829	0
0.42997340330899997	1	0	351	0	0.0	1.0	1	3	7.6134754375	1
0.489636409322	1	0	507	93	0.0191122071517	0.0	1	2	7.297150375	1
0.0564042158425	1	0	43	14	0.0484429065744	0.0	1	4	7.40038321875	1
0.23698650330600002	1	1	5641	8837	0.131930966528	0.666666666667	0	32	6.96321722483	0
0.8068582136239999	1	1	11	11	0.118279569892	0.0	0	5	7.1813460625	1
0.0112428245614	1	0	4	14	0.35	0.0	2	3	7.50763840625	1
1.8095297816900002	1	1	134	0	0.0	1.0	0	0	5.284868	0
0.0956288650282	1	0	1241	705	0.0538332315211	0.6	11	8	7.860692351860001	1
2.15788291602	0	1	1167	480	0.0290486564996	1.0	0	0	5.218093	0
0.372464178347	0	1	1827	1710	0.0589431594912	1.0	0	0	6.5548649999999995	0
2.1479223510799996	0	1	1195	1472	0.0805912948262	1.0	0	0	4.242749	0
0.000551037808354	1	0	25	2	0.025641025641	0.0128205128205	1	17	7.602552029400001	1
0.26072103790199996	1	0	1013	127	0.0123829953198	0.714285714286	0	8	6.690093121089999	0
0.554380609761	0	1	13	0	0.0	1.0	0	0	5.3617300000000006	0
0.990000705815	1	0	2159	2536	0.08076690340460001	1.0	0	3	7.357980625	1
0.00266392902754	1	0	5	6	0.272727272727	0.0	2	8	7.733609711910001	1
0.00134957264581	1	0	2	3	0.25	0.0	0	4	6.6089076875	1
0.727826877684	1	0	507	93	0.0191122071517	0.0	1	2	7.275089375	1
1.16292286901	0	1	2906	1008	0.0265067844746	1.0	0	0	6.299366	0
0.187670097881	1	0	5	20	0.48780487804899997	0.0	0	2	5.6173285	1
0.343678820441	0	1	37	0	0.0	1.0	0	0	5.39198	0
2.0607568190900003	0	1	2195	276	0.0125711682988	1.0	0	0	5.348761	0
0.00532488966564	0	1	57	27	0.08852459016389999	1.0	0	6	7.01585653125	0
1.01080586131	0	1	1111	150	0.014274838218499999	1.0	0	0	5.835808999999999	0
0.060327808196	0	1	4364	2230	0.0523904616469	1.0	0	1	6.1738965	0
0.20278894680100001	0	1	876	588	0.0469723598019	1.0	0	0	5.759316	0
2.4291333084	0	1	267	14	0.00732600732601	1.0	0	0	5.172514	0
0.107215867939	1	1	11	11	0.118279569892	0.0	0	5	7.0559730625	1
0.179927539641	0	1	19	0	0.0	1.0	0	0	4.79655	0
0.40370970319399996	0	1	1735	1199	0.0465866262579	1.0	0	0	5.259346	0
1.0730126982	1	0	2419	1182	0.037862771478	1.0	0	3	7.339552125	1
1.47692934431	0	1	2440	2125	0.059682628844300006	1.0	0	0	6.259717	0
0.842810044377	1	0	183	12	0.009002250562639999	0.0	0	4	6.558882828119999	1
0.227089096819	1	0	507	100	0.0205507603781	0.0	1	2	7.2951645	1
1.74514448567	1	1	4881	0	0.0	0.8235294117649999	0	0	6.363676	0
1.01928728236	1	0	125	12	0.013100436681200001	0.0	0	3	7.16127225	1
0.000974915411858	0	1	17	11	0.0597826086957	1.0	0	7	6.82756521094	0
0.0687092410157	0	1	27	0	0.0	1.0	0	0	5.389454	0
0.331645047076	0	1	20	0	0.0	1.0	0	0	5.469333	0
2.9526914650200005	1	1	1268	1314	0.07035014455510001	1.0	0	0	5.132772	0
0.18214864361299998	1	1	7336	14927	0.167647521283	1.0	0	6	6.3457955625	0
1.10209067629	1	0	137	12	0.0108794197643	0.0	0	3	7.0900103125	1
0.5463503374840001	1	0	147	12	0.0103092783505	0.0	0	14	7.272146480239999	1
2.0654046609599996	1	1	252	96	0.039522437217	1.0	0	0	5.9649019999999995	0
0.000440555150036	1	0	3	5	0.227272727273	0.0	2	14	7.708827779219999	1
0.050251838128899995	0	1	19	0	0.0	1.0	0	0	5.267635	0
0.06163367065769999	1	0	3688	2168	0.06098109810980001	0.833333333333	10	23	7.883120536830001	1
0.7326306656730001	1	0	2726	330	0.012793176972299997	1.0	0	0	6.187757	0
0.240256555605	1	0	507	100	0.0205507603781	0.0	1	2	7.295588625	1
1.46820689541	1	0	2852	12298	0.299819591399	1.0	0	5	6.17946371875	1
1.65514801039	0	1	1367	1104	0.0610585697694	0.41176470588200004	0	0	4.709891000000001	0
0.00264565016166	1	0	5	6	0.272727272727	0.0	2	8	7.733617842769999	1
0.129128473155	1	0	87	27	0.0416666666667	0.0	1	3	7.6569298125	1
1.8629092451700002	1	0	4506	4992	0.0841055362739	1.0	0	0	6.05802	0
0.7491109529119999	0	1	728	588	0.0664481862357	1.0	0	3	6.6950581406300005	1
0.31041912039299996	0	1	25	0	0.0	1.0	0	0	5.391833999999999	0
1.9271106449900002	0	1	361	45	0.0166852057842	1.0	0	0	3.041753	0
2.9712213094999997	0	1	3062	792	0.027823643070400004	1.0	0	0	5.50201	0
1.23632196716	0	1	2464	2940	0.07626854830339999	1.0	0	0	6.281102	0
1.31880747898	0	1	3932	855	0.016108975808299997	1.0	0	0	6.329803	0
1.56460103598	0	1	1649	568	0.0267080453284	1.0	0	0	6.242364	0
0.0583773076465	1	0	222	89	0.0534855769231	0.111111111111	0	5	6.38384465625	1
0.237571276811	1	0	5244	6072	0.08669579371200001	0.9473684210529999	0	3	6.00543575	0
0.004436793192249999	1	0	3	13	0.382352941176	0.0	1	3	6.935521875	1
1.13815507534	0	1	333	95	0.0293028994448	1.0	0	0	5.18374	0
2.20544129988	0	1	530	546	0.0938628158845	1.0	0	0	5.251279	0
0.00024087641765100002	0	1	22	0	0.0	1.0	0	0	4.762564	0
0.0013079327660999998	1	0	6	5	0.0961538461538	0.0	0	4	6.327409375	1
1.40120590385	1	1	5469	1130	0.0169062972217	1.0	0	0	6.381196	0
0.861730157112	0	1	923	300	0.0287494010541	1.0	0	0	5.926844	0
1.4836984526700001	1	0	2361	2288	0.06291072066869999	1.0	0	0	6.366183	0
0.0320101294276	0	1	18	0	0.0	0.0	0	0	5.252171	0
0.358121578531	1	0	126	14	0.015021459227499999	0.0	0	27	7.356315606010001	1
0.995819330189	1	1	2425	1296	0.0441732847064	1.0	0	0	6.355168	0
0.0854731230564	0	1	3	0	0.0	1.0	0	0	4.805581	0
1.3741698024000002	0	1	129	0	0.0	1.0	0	0	5.801318	0
0.924044084981	1	1	4035	1595	0.0383487209079	1.0	0	0	6.174691	0
1.13768759894	0	1	1583	1222	0.04455950991830001	1.0	0	0	6.218548999999999	0
1.95632890992	0	1	1272	4984	0.24425385934799998	1.0	0	0	6.23383	0
2.07736160926	1	0	2180	1162	0.0410731327984	1.0	0	0	5.204694	0
1.28707416229	0	1	4219	6180	0.10583097867999999	1.0	0	0	6.3791839999999995	0
2.11676466229	1	0	394	7	0.0023874488403800003	1.0	0	0	5.689814	1
1.9920997107499998	0	1	1639	2184	0.08857525246379999	1.0	0	0	5.142482	0
0.959656356007	1	1	6628	1660	0.026876932791499997	1.0	0	0	6.382543	0
