id,dfp,nean,pnian,nvc,nnm,nnmp,vcp,njf,nsf,we,class
680,1.61126874254,0,1,692,21,0.00256535548497,1.85714285714,0,0,6.326558,0
650,0.135072004672,1,1,2180,1656,0.047738476174,1.0,0,0,6.258542,0
2338,0.256278589811,0,1,2426,3228,0.0958603076558,1.0,0,15,6.5516845224,0
700,0.945890546825,1,1,1746,0,0.0,1.0,0,0,6.273257,0
1168,0.0415039079972,0,1,1351,539,0.0263235006837,1.0,0,0,6.228877,0
512,1.76729785865,1,0,1169,781,0.0436776466641,1.0,0,0,5.060449,1
363,1.87440104678,0,1,1285,3185,0.165308558675,1.0,0,0,5.121328,0
1300,0.231103340898,1,0,3,2,0.0869565217391,0.0,0,9,7.71680542969,1
2902,0.00745358112202,1,0,4,14,0.35,0.0,2,3,7.50749290625,1
2116,0.00346125717603,1,0,5,19,0.271428571429,0.0769230769231,1,7,7.68564275,1
1185,0.600171841419,1,1,11,11,0.118279569892,0.0,0,5,7.1711600625,1
1916,0.000547708892724,1,0,2,3,0.230769230769,0.0,0,13,7.56530483374,1
1790,0.0252875306968,0,1,14,0,0.0,1.0,0,0,5.216489,0
1155,0.906816103241,0,1,1027,369,0.027922814983,1.0,0,0,5.962199,0
3145,0.776337333433,1,1,829,406,0.0426829268293,1.0,0,0,6.197546,0
706,1.22476533606,1,1,1356,546,0.0263972152388,1.0,0,0,6.221282,0
4087,0.505375131559,1,0,7,25,0.480769230769,0.0232558139535,0,13,7.92221893701,1
4042,0.000959539838069,1,0,3,5,0.227272727273,0.0,2,6,7.80373723828,1
765,1.00189991943,0,1,3432,3240,0.0635917566241,0.857142857143,0,8,6.04356317578,0
4025,0.000964371782961,1,0,9,16,0.225352112676,0.285714285714,1,9,7.78122681934,1
3685,0.0934109378432,1,0,7,34,0.55737704918,0.0434782608696,0,7,7.85696825,1
3458,0.0691481277537,1,0,59,21,0.0530303030303,0.0,1,4,7.4148835625,1
3261,0.118121617253,1,0,90,27,0.0414746543779,0.0,1,3,7.6567979375,1
648,0.473105362694,1,1,12,17,0.142857142857,0.0,0,5,7.1722395625,1
1124,1.52646321065,1,1,2638,1380,0.0383280099986,1.0,0,0,6.29168,0
1303,0.701393396593,1,0,3571,947,0.0235947777556,0.954545454545,0,5,7.05602059375,1
183,0.256174517442,1,1,1095,166,0.0105430295332,0.09,0,57,7.86357780397,1
1786,1.36225921612,1,0,1467,2992,0.142959529839,1.0,0,1,5.090227,0
628,0.0757717105075,1,0,1,62,0.861111111111,0.0,0,33,7.93432341002,1
3918,0.0011171272746,1,1,2,3,0.25,0.0,0,9,7.05582373438,1
2974,0.0803291022613,1,0,2125,1159,0.0644103590086,0.815789473684,1,12,7.75236388623,1
1822,1.63168037195,1,1,2729,2062,0.0497478829405,1.0,0,0,6.387619,0
1875,1.2819080197,1,1,2578,524,0.0143138111888,1.0,0,0,6.2714,0
1745,0.884513171588,1,1,1406,3885,0.169932639314,1.0,0,0,6.115706,0
1653,0.0272957245252,1,0,2,0,0.0,0.0,0,7,7.71713715625,1
2432,0.692568288316,1,1,4929,7133,0.153289063675,1.0,0,4,6.651451875,0
4033,6.28857941573e-05,1,0,1,2,0.4,0.0,0,24,7.95408699098,1
2340,1.10241881935,0,1,4339,1165,0.0187398458989,1.0,0,0,6.390348,0
1416,1.76970469555,1,0,2057,336,0.010676835081,1.0,0,0,6.28778,1
2274,0.115168534724,1,0,5,31,0.596153846154,0.0,0,44,7.77129954595,1
3399,0.57974806145,1,1,6808,16254,0.155652382092,0.03,0,0,6.305244,0
2211,1.84647364823,0,1,1338,520,0.0265889451347,1.0,0,0,5.128928,0
727,0.936869554225,1,0,2724,5700,0.142731939402,0.9,0,0,6.302268,0
2300,1.12121429519,1,1,2638,1080,0.0396592244418,1.0,0,0,6.006146,0
683,0.212795587875,1,0,5,109,0.838461538462,0.0,0,53,7.85432197513,1
3533,1.68862798124,1,0,6351,1060,0.01286470217,1.0,0,0,6.2350075,0
4160,0.821591716243,1,0,4034,2312,0.0506528788012,1.0,0,0,6.10318,0
2264,0.4056411166,0,1,14,0,0.0,1.0,0,0,5.737042,0
1191,0.58787586661,1,1,526,5,0.000676315433518,0.973684210526,0,5,6.25287940625,0
3910,0.00384741982408,1,0,5,6,0.272727272727,0.0,1,2,7.24968475,1
2743,0.0156436947333,1,0,20,0,0.0,1.0,0,0,4.793605,1
2600,0.00390274931453,1,0,3,13,0.382352941176,0.0,1,3,6.933585375,1
511,1.22988517222,1,1,5204,1755,0.0345526854623,1.0,0,0,6.229474,0
1762,0.01844605351,1,0,4,14,0.35,0.0,2,3,7.49465315625,1
3608,0.000211811573086,1,0,2,3,0.375,0.0,0,2,5.98095525,1
4134,0.000413308576772,1,0,2,3,0.25,0.0,0,10,7.05191839258,1
1081,0.0979253858962,0,1,10,0,0.0,1.0,0,0,5.082195,0
1707,1.12844320644,0,1,58,90,0.0863723608445,1.0,0,0,5.7863,0
4063,0.138621351878,0,1,8,0,0.0,1,0,0,5.171897,0
3551,1.09722143172,0,1,2482,2211,0.082939455323,1.0,0,0,6.046913,0
1479,2.8948740634,0,1,1140,1656,0.092908438061,1.0,0,0,5.104789,0
850,1.98130953374,1,0,1292,251,0.0232493516117,0.529411764706,0,3,5.93525825,1
2209,0.0106244253076,1,0,7,19,0.231707317073,0.2,1,9,7.68909869922,1
1873,0.000339261115513,1,0,3,5,0.227272727273,0.0,1,24,7.61142862666,1
2136,0.534640209167,0,1,34,0,0.0,1.0,0,0,5.651516,0
178,1.44288268915,0,1,2277,2300,0.0693334941067,1.0,0,0,6.287728,0
1801,0.607055181621,1,1,11,11,0.118279569892,0.0,0,5,7.1799825625,1
1471,0.100558279507,0,1,2582,3573,0.0873508703305,1.0,0,4,7.033690125,0
2174,1.01958592061,1,0,2324,870,0.0316283127931,1.0,0,0,5.960805,0
2869,0.147674198228,1,0,5,95,0.818965517241,0.0,0,23,7.70846851571,1
1232,1.92317505315,0,1,27,0,0.0,1.0,0,0,5.492816,0
3474,0.734055184327,1,1,6547,1560,0.0280853362139,1.0,0,0,6.409476,0
1144,1.26389128929,0,1,3483,980,0.0224693339447,1.0,0,0,6.26559,0
738,1.07417167156,1,0,140,12,0.0106761565836,0.0,0,3,7.096423875,1
2147,0.755799132492,0,1,1560,1024,0.0533027952735,1.0,0,0,6.234944,0
3118,0.7191848362,0,1,14,0,0.0,1.0,0,0,5.634814,0
1592,0.0108012757204,1,0,7,16,0.190476190476,0.0909090909091,1,7,7.7714515625,1
1292,0.000132892822113,1,0,1,2,0.5,0.0,0,13,7.74565894116,1
760,2.15682974717,1,0,394,0,0.0,1.0,0,0,5.699977,1
716,0.269696942899,1,0,507,100,0.0205507603781,0.0,1,2,7.296305,1
1099,0.301231216636,1,0,507,107,0.0219893136046,0.0,1,2,7.29632275,1
1261,0.00255396071212,1,0,5,6,0.272727272727,0.0,1,2,7.249756625,1
3380,0.152180969568,1,1,3342,538,0.0202934630908,0.88,9,33,7.93433351727,1
667,0.372376664523,0,1,51,0,0.0,1.0,0,0,5.708919,0
1783,0.124451675396,1,0,84,27,0.0419906687403,0.0,1,3,7.65699525,1
2738,1.83755324689,0,1,1496,690,0.032720030349,1.0,0,0,5.245575,0
3949,0.0564243284478,1,0,43,14,0.0484429065744,0.0,1,4,7.40046809375,1
3216,0.00152508067015,1,0,7,19,0.260273972603,0.142857142857,3,8,7.90379281006,1
1834,0.0583773076465,1,0,222,89,0.0534855769231,0.111111111111,0,5,6.38384465625,1
361,0.222413523547,1,0,1,6,0.375,0.0,0,11,7.83114261523,1
1370,0.00260662085077,1,0,5,6,0.272727272727,0.0,3,8,7.86329446533,1
285,0.359258881962,1,1,11,11,0.118279569892,0.0,0,5,7.0158775625,1
678,0.00105279649068,1,0,3,15,0.340909090909,0.0,1,4,7.3216105625,1
2265,0.128955521576,1,0,86,27,0.0417956656347,0.0,1,3,7.6568128125,1
3190,0.000515246088952,1,0,5,17,0.261538461538,0.0,1,5,7.6824905625,1
1133,0.000812452814664,1,0,3,15,0.340909090909,0.0,1,9,7.27266570312,1
2552,0.00264564789206,1,0,5,6,0.272727272727,0.0,2,8,7.73361784277,1
3401,0.000985408144273,1,0,3,15,0.340909090909,0.0,2,3,7.6398534375,1
731,1.62294630805,1,1,5728,2000,0.0262322604339,1.0,0,0,6.404485,0
3167,0.282913817558,1,1,11,11,0.118279569892,0.0,0,5,7.1643825625,1
1597,0.774862980509,0,1,745,920,0.0824298897948,1.0,0,0,5.73161,0
3825,1.83921857411,1,1,316,22,0.00856697819315,1.0,0,0,5.158647,0
144,0.0361392135119,1,0,222,65,0.0390625,0.1,0,4,6.3457809375,1
2075,0.00398117215791,1,0,5,6,0.272727272727,0.0,1,2,7.24961875,1
1184,0.217824719003,1,0,1710,360,0.0169587337479,1.0,0,8,7.03414790625,0
3292,0.12269727876,1,0,5,38,0.64406779661,0.0,0,6,7.74976632813,1
4100,0.72268206991,1,1,10,0,0.0,1.0,0,0,5.105241,0
3740,0.794058584192,0,1,193,26,0.0289210233593,1.0,0,0,5.903619,0
3664,0.134760923832,1,0,1,37,0.787234042553,0.0,0,10,7.81665795898,1
3298,1.47743218509,0,1,2238,480,0.0171062009979,1.0,0,0,6.33487,0
3339,1.04392040032,0,1,1412,2054,0.095486030403,1.0,0,0,6.266768,0
215,0.000356553867256,1,0,1,2,0.4,0.0,0,14,7.46348200854,1
320,0.198976750139,1,0,2,0,0.0,0.0,0,4,7.6991929375,1
1996,0.000267921285797,1,0,3,13,0.382352941176,0.0,1,19,7.54457848995,1
3332,0.464515354785,1,1,4913,3393,0.0510870874488,1.0,0,0,6.357998,0
822,0.125400884806,1,0,80,29,0.0455259026688,0.0,1,3,7.65712875,1
1507,0.000486988245246,1,0,1,2,0.4,0.0,1,8,7.72684831641,1
3939,0.00493065466154,1,0,4,14,0.35,0.0,2,3,7.50643165625,1
1125,1.10927211013,1,0,168,12,0.0105540897098,0.0,0,3,6.686090375,1
1075,1.03174385295,0,1,1004,0,0.0,1.0,0,0,5.890362,0
581,0.649538740978,1,0,40,0,0.0,1.0,0,0,5.06012,1
2014,0.0713488602704,1,0,65,25,0.0593824228029,0.0,1,4,7.4175088125,1
2524,1.85612159464,1,0,1021,3534,0.231616201337,1.0,0,5,6.1333891875,1
1763,0.62776547628,1,1,11,11,0.118279569892,0.0,0,5,7.1777855625,1
1612,0.00267556034885,1,0,13,20,0.165289256198,0.0813953488372,1,12,7.77641069788,1
2493,0.000753268885732,1,0,3,15,0.340909090909,0.0,1,27,7.46036854211,1
1938,0.000334174407686,1,0,1,2,0.4,0.0,0,9,7.42080041406,1
3321,0.131773036863,1,0,5,52,0.712328767123,0.0,0,16,7.92981611493,1
3104,1.19512907527,0,1,2140,966,0.0281542362508,1.0,0,0,6.252009,0
663,0.00204489083702,1,0,3,13,0.382352941176,0.0,1,21,7.40587659655,1
170,0.00241153030521,1,0,5,6,0.272727272727,0.0,3,8,7.86330449365,1
2619,0.000233023384545,1,1,2,3,0.25,0.0,0,9,7.0186035625,1
2969,0.0497795554465,1,0,38,11,0.0472103004292,0.0,1,4,7.393686625,1
2693,0.16620182727,1,0,5,10,0.322580645161,0.0,0,3,7.170772875,1
638,0.001008932792,1,1,2,3,0.25,0.0,0,7,7.14877119531,1
4052,0.000344122733657,1,0,3,13,0.433333333333,0.0,3,3,7.71260210938,1
437,0.692099743912,1,0,1053,798,0.0488491674829,1.0,0,3,7.332205875,1
2268,0.188970685352,1,1,5342,1218,0.0203128648144,0.992063492063,0,51,7.98557913837,1
3491,0.946893161458,0,1,1122,440,0.0397291196388,1.0,0,0,5.864586,0
1031,0.154936669636,1,0,12,0,0.0,1.0,0,0,5.101092,1
4173,2.14792235108,0,1,1195,1472,0.0805912948262,1.0,0,0,4.242749,0
3809,0.668744109596,1,1,7351,4056,0.0428575957058,0.96,0,0,6.232086,0
617,1.88296495957,1,1,1136,2100,0.120661916801,1.0,0,0,5.224725,0
4012,0.857909722637,1,0,1087,150,0.0116351225566,1.0,0,0,5.950017,0
631,7.84518220581e-05,1,0,1,2,0.4,0.0,0,26,7.60500532162,1
1108,2.05504805759,1,1,4163,10074,0.149233390119,1.0,0,2,5.85125125,0
2291,0.322689992553,1,0,5,19,0.5,0.0,0,11,7.83835869971,1
3136,1.84530305411,1,1,2862,546,0.0175309038369,1.0,0,0,5.200182,0
1199,1.84450875887,0,1,4234,2534,0.0423186759966,1.0,0,0,6.346051,0
794,2.09536858073,1,0,394,23,0.00784447476126,1.0,0,0,5.689549,1
2297,0.00673689545323,1,0,3,13,0.433333333333,0.0,2,7,7.55676551562,1
1429,1.1947632312,1,1,2381,5591,0.168221205921,0.9,0,12,5.86792291162,1
2995,0.0005861469643,1,0,2,3,0.25,0.0,0,5,6.86074353125,1
1204,1.2604766073,0,1,3108,5100,0.127768313458,1.0,0,0,6.242579,0
4129,0.621210525331,1,0,5,93,0.815789473684,0.0,0,21,7.63032116102,1
1982,1.76737614804,0,1,2057,336,0.010676835081,1.0,0,0,6.28778,0
2140,1.2902853089,0,1,2387,4824,0.133094219892,1.0,0,0,6.266307,0
3497,0.746429729713,1,0,507,100,0.0205507603781,0.0,1,2,7.264607375,1
1186,0.398014132396,1,1,3193,4657,0.139837251899,1.0,0,5,6.729144375,0
1843,0.000192507581104,1,0,2,3,0.375,0.0,0,3,6.498071125,1
3885,0.52181570567,1,0,231,23,0.0132641291811,0.0,0,3,6.4932205625,1
2437,0.183135933461,1,0,2,3,0.2,0.0,0,4,6.96856275,1
2316,0.00161200180758,1,0,9,19,0.246753246753,0.2,1,7,7.67923460156,1
1534,0.000920660099934,1,0,3,13,0.433333333333,0.0,1,7,7.47456103125,1
3369,0.0317714296619,0,1,404,7,0.0032437442076,1.0,0,6,6.3000925,0
3127,0.971860537842,1,1,601,180,0.0232558139535,0.769230769231,0,0,5.271911,0
2322,0.651033232575,1,0,126,14,0.0150214592275,0.0,0,20,7.29296384391,1
3039,1.02111639992,1,0,1409,5247,0.355632370882,1.0,0,5,6.15424178125,1
3767,1.12889411489,1,1,5631,2502,0.0441823094174,1.0,0,0,6.219026,0
2863,0.037026970814,1,0,49,18,0.0514285714286,1.0,0,3,7.174328,1
801,0.640762002529,1,0,140,12,0.0106761565836,0.0,0,3,7.0404663125,1
600,0.00114230043232,1,0,24,2,0.027397260274,0.0,1,4,7.27558065625,1
3803,0.0110745497647,0,1,23,22,0.211538461538,1.0,0,12,7.13934251147,0
1492,1.04556053997,1,1,7299,7392,0.113910591281,1.0,0,0,6.317752,0
1839,0.492057181929,0,1,27,0,0.0,1.0,0,0,5.416665,0
81,1.22155088769,1,1,2237,2622,0.0828593098218,1.0,0,0,6.202461,0
40,0.459925189424,1,0,169,371,0.343200740056,1.0,0,5,6.10093421875,1
3059,2.04611582318,1,0,439,0,0.0,1.0,0,0,5.686943,1
2466,1.16095618639,0,1,671,216,0.035590706871,0.95,0,0,4.589751,0
3978,0.000299329193517,1,0,3,5,0.227272727273,0.0,1,47,7.61558949245,1
1755,0.968087567689,0,1,1038,84,0.00742771244142,1.0,0,0,5.945942,0
253,0.895997858236,1,1,3166,4316,0.126784560249,1.0,0,0,6.151838,0
222,0.150676179355,1,0,124,12,0.0131868131868,0.0,1,9,7.49603724341,1
1263,0.684674690776,0,1,20,0,0.0,1.0,0,0,5.513184,0
476,1.45277779542,1,1,7275,5238,0.0568149771135,0.6,0,0,6.2761915,0
768,0.208525199496,1,0,507,107,0.0219893136046,0.0,1,2,7.295586375,1
2972,0.000217741437956,1,0,1,2,0.4,0.0,0,32,7.55210529283,1
3715,0.834319021209,1,1,4947,3456,0.056460440117,1.0,0,0,6.304189,0
2988,0.0630569007678,1,0,51,14,0.0406976744186,0.0,1,4,7.409779125,1
449,1.78626536155,0,1,2208,869,0.0314069897719,1.0,0,0,5.087589,0
3546,0.00257932146259,1,0,5,6,0.272727272727,0.0,1,2,7.250106,1
928,0.00384766014168,1,0,5,6,0.272727272727,0.0,1,2,7.24966175,1
1088,1.07421306341,1,0,140,12,0.0106761565836,0.0,0,3,7.03124940625,1
2935,0.107846217274,0,1,2551,1685,0.0542987883475,1.0,0,27,7.17535019109,0
1648,0.101304739265,0,1,1221,2294,0.165452578435,1.0,0,0,5.95681,0
1483,0.635323670455,1,1,2660,1683,0.0522589659991,0.862068965517,0,0,6.268931,0
3337,0.001760498808,1,0,3,5,0.227272727273,0.0,1,21,7.4351253048,1
2768,1.62985446033,0,1,2341,2032,0.0599622285175,1.0,0,0,6.378276,0
464,0.107115531044,0,1,370,32,0.0129607128392,1.0,5,2,7.16537352344,1
1744,1.40413856454,0,1,1331,858,0.0417355773908,1.0,0,0,6.227443,0
3493,0.315935580142,1,0,346,102,0.0353798126951,1.0,0,3,7.25483275,1
3647,0.0335119275398,0,1,254,138,0.0746349378042,1.0,0,4,4.290690125,0
3980,0.00382552382041,1,0,5,6,0.272727272727,0.0,1,3,7.309894125,1
4106,1.51548354968,1,1,3973,1089,0.0220905937481,0.0967741935484,0,0,6.31168,0
2591,0.133238572713,1,1,6442,6265,0.0626036732818,1.0,0,69,6.91459433358,0
3795,0.000257525875787,1,0,1,2,0.4,0.0,1,14,7.71210286292,1
1858,0.000153724827258,1,0,2,3,0.375,0.0,0,2,5.95496125,1
3644,2.35215382076,0,1,387,0,0.0,1.0,0,0,5.195579,0
2332,0.00384835001993,1,0,5,6,0.272727272727,0.0,1,2,7.24923375,1
1972,1.68161425326,0,1,3057,1452,0.0339649122807,1.0,0,0,6.315822,0
2989,0.267184014579,1,1,5460,2590,0.0368499679875,0.555555555556,0,32,6.98639946016,0
3489,0.0654472266619,0,1,28,0,0.0,1.0,0,0,4.926908,0
2131,0.8804137455,1,0,2058,1326,0.055693225251,1.0,0,0,6.155366,0
3709,0.600351985834,1,0,6635,2110,0.0345884628625,0.985507246377,0,10,7.59254661816,1
1120,1.48303560758,1,0,2361,1001,0.0275234402926,1.0,0,0,6.364635,0
776,0.832798029898,0,1,611,1300,0.185873605948,1.0,0,0,5.961689,0
2563,0.00238434646287,1,0,6,19,0.211111111111,0.0,1,14,7.72894365326,1
4051,1.07768055644,1,0,2484,1026,0.0336128947713,1.0,0,3,7.36676525,1
1570,0.182148643613,1,1,7336,14927,0.167647521283,1.0,0,6,6.3457955625,0
1837,0.00398115414693,1,0,5,6,0.272727272727,0.0,1,2,7.24961875,1
2838,0.78336208339,1,0,3301,1599,0.0436932998142,0.941176470588,0,0,6.291441,0
2891,1.81932520235,0,1,1467,1411,0.0623398427145,1.0,0,0,5.128095,0
3274,1.94441712613,0,1,1733,1065,0.0460341473957,1.0,0,0,5.230223,0
1764,1.87748067467,0,1,1538,0,0.0,1.0,0,0,5.129493,0
1983,0.000599894917981,1,0,24,2,0.027397260274,0.0,1,5,7.51643004688,1
143,0.00948665726416,1,1,5,17,0.257575757576,0.0625,1,4,7.65088889844,1
1735,0.446277836283,1,0,7627,2412,0.0323597676322,1.0,0,37,7.63447515193,1
3132,0.00382621528921,1,0,5,6,0.272727272727,0.0,1,3,7.3097895625,1
1955,1.08605899437,0,1,1841,2376,0.0838923804816,1.0,0,0,6.263437,0
2285,0.0094059953171,1,0,8,19,0.204301075269,0.25,1,8,7.67029407422,1
3600,1.15802319735,0,1,878,928,0.0637012630423,1.0,0,0,5.129773,0
1511,2.84133896047,0,1,1170,923,0.0515844184877,1.0,0,0,5.10987,0
226,0.112959333845,1,0,5,37,0.637931034483,0.0,0,26,7.81242821511,1
557,0.416351294528,1,0,507,107,0.0219893136046,0.0,1,2,7.2965115,1
1925,1.43732678607,1,1,2054,370,0.0144041733172,0.944444444444,0,0,6.287821,0
1306,0.876329118065,0,1,390,0,0.0,1.0,0,0,5.174115,0
2577,0.784724138922,1,1,743,1560,0.11903853491,0.947368421053,0,0,6.197634,0
1731,0.00260268429245,1,0,5,6,0.272727272727,0.0,3,8,7.86328330078,1
3353,0.00277360324033,1,0,3,15,0.340909090909,0.0,1,3,6.955306875,1
1244,0.512555652102,1,0,507,107,0.0219893136046,0.0,1,2,7.296601375,1
1348,1.36516161818,1,1,1589,4752,0.181734740707,1.0,0,0,6.213379,0
2117,0.97473801316,1,1,1410,140,0.0069787149195,1.0,0,0,5.955547,0
2289,1.01392896898,1,1,1298,645,0.0450324652657,1.0,0,0,6.061183,0
255,2.03423239613,0,1,1714,1320,0.047935504957,1.0,0,0,5.202817,0
2926,0.951780071734,1,1,614,216,0.0386888769479,1.0,0,0,5.920914,0
1484,1.38265195206,0,1,4696,3103,0.0558455114823,1.0,0,5,6.32729575,0
3203,0.0691480221329,1,0,59,21,0.0530303030303,0.0,1,4,7.4148835625,1
4044,0.602645627898,1,0,124,12,0.0131868131868,0.0,0,3,6.89954453125,1
1525,0.932501471454,0,1,39,0,0.0,1.0,0,0,5.585276,0
1015,0.725005688282,0,1,728,672,0.0759407842694,1.0,0,3,6.69504835937,1
162,0.00796587742188,1,0,4,14,0.35,0.0,2,9,7.71966431543,1
1775,1.31880747898,0,1,3932,855,0.0161089758083,1.0,0,0,6.329803,0
3281,1.89858670741,0,1,131,0,0.0,1.0,0,0,5.649873,0
2764,1.21031479255,1,0,502,0,0.0,0.95,0,0,5.977272,1
4050,0.362176899987,1,0,183,12,0.00900225056264,0.0,0,21,7.1237971258,1
258,0.460528929849,1,0,630,6,0.000997506234414,1.0,1,3,7.5547056875,1
2745,0.771378280347,1,1,3228,2,3.38667344001e-05,1.0,0,4,5.2657838125,0
2843,1.02630613792,0,1,2747,6670,0.166941983281,1.0,0,0,6.278897,0
3858,0.723679727428,0,1,10,0,0.0,1.0,0,0,4.795034,0
1598,0.32341913327,1,1,7715,3155,0.037606980237,0.625,0,16,7.04809157446,0
2661,1.26163663628,1,1,2416,972,0.0385821458342,1.0,0,0,6.312666,0
189,0.0115978879029,0,1,7,0,0.0,1.0,0,0,5.539842,0
3819,0.000260065374701,1,0,1,2,0.5,0.0,0,9,7.40149050781,1
3577,0.00130319064434,1,0,8,19,0.25,0.0449438202247,1,11,7.69519241138,1
3182,1.37694962994,1,1,4542,1200,0.028580274847,0.925925925926,0,0,6.390167,0
3265,1.23856162538,1,1,2894,4606,0.140452521803,1.0,0,0,5.972204,0
4080,0.000673222949681,1,0,2,3,0.25,0.0,0,6,7.03073039063,1
1753,1.95606571339,1,0,1015,5,0.00032637075718,1.0,0,1,6.1596635,1
4143,0.0698843329909,0,1,940,275,0.036075036075,0.888888888889,9,29,7.98566296263,1
506,0.173416313469,1,0,5441,2191,0.0432056161385,1.0,6,23,7.71651747331,1
1770,0.00255581394525,1,1,2,3,0.25,0.0,0,4,6.5695230625,1
1282,0.687492377166,0,1,2029,5088,0.170218460406,1.0,0,0,6.254678,0
3514,1.84756538406,0,1,1710,1111,0.041713599159,1.0,0,0,5.065564,0
4147,1.7864462271,1,1,4629,4032,0.0697312441631,1.0,0,0,6.474858,0
3668,2.04059590056,0,1,4242,2822,0.077863311536,1.0,0,0,6.413162,0
2540,0.235910624028,0,1,1231,586,0.0421219091432,1.0,0,15,6.51525275571,0
2097,0.711141723822,1,0,127,12,0.0129171151776,0.0,1,23,7.5573926742,1
3958,1.45043091129,0,1,1426,897,0.0430815042505,1.0,0,0,6.242894,0
2065,0.00311977047076,1,0,14,17,0.17,0.0980392156863,1,9,7.6902781543,1
522,0.155842751565,0,1,1193,506,0.0370913355813,1.0,0,10,6.46975788672,0
4161,0.00504241788991,1,0,4,14,0.35,0.0,1,3,6.9527806875,1
2366,0.187292440545,1,0,507,107,0.0219893136046,0.0,1,2,7.2952845,1
2440,1.0249446166,0,1,972,702,0.0426048431146,1.0,0,0,6.244983,0
1095,0.238552250777,1,0,1,40,0.8,0.0,0,5,7.8461419375,1
273,0.521753766928,0,1,3415,1594,0.039872926933,1.0,0,12,6.66228561694,0
3987,0.0210063946178,1,0,122,12,0.0132450331126,0.0,0,8,6.65060158691,1
2942,1.39979550246,0,1,2233,5989,0.185016991041,1.0,0,0,6.272602,0
2713,0.00454746727904,1,0,3,5,0.227272727273,0.0,1,3,6.934213875,1
3051,0.229781040329,1,0,1,12,0.545454545455,0.0,0,3,7.743089875,1
568,0.156075641418,1,1,2148,4810,0.268011366802,1.0,0,10,6.83695758789,1
1130,0.688458785893,1,0,507,93,0.0191122071517,0.0,1,2,7.29648275,1
3060,0.692978426703,1,0,124,12,0.0131868131868,0.0,0,3,6.89954440625,1
2685,1.72337925976,0,1,802,286,0.030303030303,1.0,0,0,4.599309,0
4011,0.439123045922,1,0,1087,4038,0.26217374367,1.0,0,3,7.323342875,1
75,0.250938526513,0,1,42,0,0.0,1.0,0,0,6.294472,0
154,0.00242980625368,1,0,5,6,0.272727272727,0.0,2,8,7.73362700098,1
2528,0.571961987494,1,1,367,12,0.00467471756915,0.0,0,6,6.54874890234,1
1268,0.000593248945223,1,0,3,5,0.227272727273,0.0,2,3,7.468365875,1
2133,0.623265328494,1,1,11,11,0.118279569892,0.0,0,5,7.1780475625,1
100,1.54366315479,1,1,1638,78,0.00674157303371,1.0,0,7,5.98321046094,0
3579,0.46220225353,1,0,5,10,0.322580645161,0.0,0,4,6.80286175,1
655,1.43563387127,0,1,2362,894,0.0239755417292,1.0,0,0,6.284556,0
133,1.81246734009,0,1,4038,4743,0.0890152581499,1.0,0,0,6.405931,0
575,0.986272436292,1,0,1302,5143,0.437888463176,1.0,0,5,6.09118325,1
2820,0.0162270213476,1,0,3,13,0.433333333333,0.0,1,3,6.9428045625,1
1229,0.252617520093,0,1,59,27,0.0421875,1.0,0,0,5.809464,0
2199,0.425421497911,1,0,507,100,0.0205507603781,0.0,1,2,7.294959875,1
3305,0.0934659979729,0,1,131,0,0.0,1.0,0,0,6.064691,0
3680,0.011801038176,1,0,4,14,0.35,0.0,2,3,7.50746765625,1
3883,1.22879855145,1,0,125,12,0.0131004366812,0.0,0,3,6.50656425,1
1737,0.000906283587242,1,1,2,3,0.25,0.0,0,6,7.03478917187,1
1872,1.51258823461,0,1,2339,1264,0.0436223081171,1.0,0,0,6.06198,0
4028,0.118123588217,1,0,90,27,0.0414746543779,0.0,1,3,7.6566614375,1
2077,1.92564408634,0,1,1581,1526,0.0581798772351,1.0,0,0,5.206961,0
2740,2.46428571429,0,1,524,210,0.036414080111,1.0,0,0,5.251376,0
3164,0.917027609932,0,1,52,32,0.0637450199203,1.0,0,0,5.50124,0
2008,0.000727215750732,1,0,3,15,0.340909090909,0.0,1,21,7.49434910541,1
2024,0.368260930235,1,0,5480,1309,0.0175438596491,1.0,0,4,6.691623375,0
233,1.92857609282,0,1,1481,0,0.0,1.0,0,0,5.128082,0
418,0.771476557715,0,1,1118,308,0.0183453451665,1.0,0,0,6.114048,0
1717,0.0961610395183,0,1,132,0,0.0,1.0,0,0,6.076535,0
2464,0.00266058860778,1,0,5,6,0.272727272727,0.0,2,8,7.73370939746,1
988,1.5307172082,0,1,2332,4216,0.121962508679,1.0,0,0,6.282933,0
3714,0.281260166163,1,0,5,212,0.909871244635,0.0,0,25,7.55035296717,1
2537,1.09876518044,1,0,140,12,0.0106761565836,0.0,0,3,7.09638265625,1
2744,0.000732014389727,1,0,3,13,0.433333333333,0.0,1,24,7.62443102082,1
3035,0.00127210557094,1,0,3,5,0.227272727273,0.0,1,3,6.938662875,1
3741,0.564051134744,1,0,1099,5612,0.445502897515,1.0,0,5,6.0738970625,1
490,0.0605120861514,1,0,52,21,0.062874251497,0.0,1,4,7.4050286875,1
175,1.14211134745,0,1,839,224,0.0265591652834,1.0,0,0,4.509212,0
3405,0.00065672005359,1,0,2,3,0.25,0.0,0,5,6.81781146875,1
4038,0.723512876022,1,1,33,0,0.0,1.0,0,0,5.038836,0
534,0.234720436514,1,0,342,6,0.0056338028169,1.0,0,3,7.108975,1
